"Type","Entrypoint","Parent Class","Manifest Access Control","Access Control Level"
"SERVICE","com.android.server.tv.TvInputManagerService$BinderService.stopRecording(Landroid/os/IBinder;I)V","Lcom/android/server/tv/TvInputManagerService$BinderService","","SYS_OR_SIG"
"SERVICE","com.android.server.tv.TvInputManagerService$BinderService.timeShiftEnablePositionTracking(Landroid/os/IBinder;ZI)V","Lcom/android/server/tv/TvInputManagerService$BinderService","","SYS_OR_SIG"
"SERVICE","com.android.server.tv.TvInputManagerService$BinderService.timeShiftPause(Landroid/os/IBinder;I)V","Lcom/android/server/tv/TvInputManagerService$BinderService","","SYS_OR_SIG"
"SERVICE","com.android.server.tv.TvInputManagerService$BinderService.timeShiftPlay(Landroid/os/IBinder;Landroid/net/Uri;I)V","Lcom/android/server/tv/TvInputManagerService$BinderService","","SYS_OR_SIG"
"SERVICE","com.android.server.tv.TvInputManagerService$BinderService.timeShiftResume(Landroid/os/IBinder;I)V","Lcom/android/server/tv/TvInputManagerService$BinderService","","SYS_OR_SIG"
"SERVICE","com.android.server.tv.TvInputManagerService$BinderService.timeShiftSeekTo(Landroid/os/IBinder;JI)V","Lcom/android/server/tv/TvInputManagerService$BinderService","","SYS_OR_SIG"
"SERVICE","com.android.server.tv.TvInputManagerService$BinderService.timeShiftSetPlaybackParams(Landroid/os/IBinder;Landroid/media/PlaybackParams;I)V","Lcom/android/server/tv/TvInputManagerService$BinderService","","SYS_OR_SIG"
"SERVICE","com.android.server.tv.TvInputManagerService$BinderService.tune(Landroid/os/IBinder;Landroid/net/Uri;Landroid/os/Bundle;I)V","Lcom/android/server/tv/TvInputManagerService$BinderService","","SYS_OR_SIG"
"SERVICE","com.android.server.tv.TvInputManagerService$BinderService.unblockContent(Landroid/os/IBinder;Ljava/lang/String;I)V","Lcom/android/server/tv/TvInputManagerService$BinderService","","SYS_OR_SIG"
"SERVICE","com.android.server.tv.TvInputManagerService$BinderService.unregisterCallback(Landroid/media/tv/ITvInputManagerCallback;I)V","Lcom/android/server/tv/TvInputManagerService$BinderService","","NONE"
"SERVICE","com.android.server.tv.TvInputManagerService$BinderService.updateTvInputInfo(Landroid/media/tv/TvInputInfo;I)V","Lcom/android/server/tv/TvInputManagerService$BinderService","","SYS_OR_SIG"
"SERVICE","com.android.server.broadcastradio.BroadcastRadioService$ServiceImpl.addAnnouncementListener([ILandroid/hardware/radio/IAnnouncementListener;)Landroid/hardware/radio/ICloseHandle;","Lcom/android/server/broadcastradio/BroadcastRadioService$ServiceImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.broadcastradio.BroadcastRadioService$ServiceImpl.listModules()Ljava/util/List;","Lcom/android/server/broadcastradio/BroadcastRadioService$ServiceImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.broadcastradio.BroadcastRadioService$ServiceImpl.openTuner(ILandroid/hardware/radio/RadioManager$BandConfig;ZLandroid/hardware/radio/ITunerCallback;)Landroid/hardware/radio/ITuner;","Lcom/android/server/broadcastradio/BroadcastRadioService$ServiceImpl","","SYS_OR_SIG"
"SERVICE","com.android.server.compat.PlatformCompatNative.isChangeEnabledByPackageName(JLjava/lang/String;I)Z","Lcom/android/server/compat/PlatformCompatNative","","SYS_OR_SIG"
"SERVICE","com.android.server.compat.PlatformCompatNative.isChangeEnabledByUid(JI)Z","Lcom/android/server/compat/PlatformCompatNative","","SYS_OR_SIG"
"SERVICE","com.android.server.compat.PlatformCompatNative.reportChangeByPackageName(JLjava/lang/String;I)V","Lcom/android/server/compat/PlatformCompatNative","","SYS_OR_SIG"
"SERVICE","com.android.server.compat.PlatformCompatNative.reportChangeByUid(JI)V","Lcom/android/server/compat/PlatformCompatNative","","SYS_OR_SIG"
"SERVICE","com.android.server.timezonedetector.TimeZoneDetectorService.addListener(Landroid/app/time/ITimeZoneDetectorListener;)V","Lcom/android/server/timezonedetector/TimeZoneDetectorService","","SYS_OR_SIG"
"SERVICE","com.android.server.timezonedetector.TimeZoneDetectorService.getCapabilitiesAndConfig()Landroid/app/time/TimeZoneCapabilitiesAndConfig;","Lcom/android/server/timezonedetector/TimeZoneDetectorService","","SYS_OR_SIG"
"SERVICE","com.android.server.timezonedetector.TimeZoneDetectorService.removeListener(Landroid/app/time/ITimeZoneDetectorListener;)V","Lcom/android/server/timezonedetector/TimeZoneDetectorService","","SYS_OR_SIG"
"SERVICE","com.android.server.timezonedetector.TimeZoneDetectorService.suggestManualTimeZone(Landroid/app/timezonedetector/ManualTimeZoneSuggestion;)Z","Lcom/android/server/timezonedetector/TimeZoneDetectorService","","SYS_OR_SIG"
"SERVICE","com.android.server.timezonedetector.TimeZoneDetectorService.suggestTelephonyTimeZone(Landroid/app/timezonedetector/TelephonyTimeZoneSuggestion;)V","Lcom/android/server/timezonedetector/TimeZoneDetectorService","","SYS_OR_SIG"
"SERVICE","com.android.server.timezonedetector.TimeZoneDetectorService.updateConfiguration(Landroid/app/time/TimeZoneConfiguration;)Z","Lcom/android/server/timezonedetector/TimeZoneDetectorService","","SYS_OR_SIG"
"SERVICE","android.graphics.GraphicsStatsService.requestBufferForProcess(Ljava/lang/String;Landroid/view/IGraphicsStatsCallback;)Landroid/os/ParcelFileDescriptor;","Landroid/graphics/GraphicsStatsService","","NONE"
"SERVICE","com.android.server.compat.PlatformCompat.clearOverride(JLjava/lang/String;)Z","Lcom/android/server/compat/PlatformCompat","","SYS_OR_SIG"
"SERVICE","com.android.server.compat.PlatformCompat.clearOverrideForTest(JLjava/lang/String;)Z","Lcom/android/server/compat/PlatformCompat","","SYS_OR_SIG"
"SERVICE","com.android.server.compat.PlatformCompat.clearOverrides(Ljava/lang/String;)V","Lcom/android/server/compat/PlatformCompat","","SYS_OR_SIG"
"SERVICE","com.android.server.compat.PlatformCompat.clearOverridesForTest(Ljava/lang/String;)V","Lcom/android/server/compat/PlatformCompat","","SYS_OR_SIG"
"SERVICE","com.android.server.compat.PlatformCompat.disableTargetSdkChanges(Ljava/lang/String;I)I","Lcom/android/server/compat/PlatformCompat","","SYS_OR_SIG"
"SERVICE","com.android.server.compat.PlatformCompat.enableTargetSdkChanges(Ljava/lang/String;I)I","Lcom/android/server/compat/PlatformCompat","","SYS_OR_SIG"
"SERVICE","com.android.server.compat.PlatformCompat.getAppConfig(Landroid/content/pm/ApplicationInfo;)Lcom/android/internal/compat/CompatibilityChangeConfig;","Lcom/android/server/compat/PlatformCompat","","SYS_OR_SIG"
"SERVICE","com.android.server.compat.PlatformCompat.getOverrideValidator()Lcom/android/internal/compat/IOverrideValidator;","Lcom/android/server/compat/PlatformCompat","","NONE"
"SERVICE","com.android.server.compat.PlatformCompat.isChangeEnabled(JLandroid/content/pm/ApplicationInfo;)Z","Lcom/android/server/compat/PlatformCompat","","SYS_OR_SIG"
"SERVICE","com.android.server.compat.PlatformCompat.isChangeEnabledByPackageName(JLjava/lang/String;I)Z","Lcom/android/server/compat/PlatformCompat","","SYS_OR_SIG"
"SERVICE","com.android.server.compat.PlatformCompat.isChangeEnabledByUid(JI)Z","Lcom/android/server/compat/PlatformCompat","","SYS_OR_SIG"
"SERVICE","com.android.server.compat.PlatformCompat.listAllChanges()[Lcom/android/internal/compat/CompatibilityChangeInfo;","Lcom/android/server/compat/PlatformCompat","","SYS_OR_SIG"
"SERVICE","com.android.server.compat.PlatformCompat.listUIChanges()[Lcom/android/internal/compat/CompatibilityChangeInfo;","Lcom/android/server/compat/PlatformCompat","","SYS_OR_SIG"
"SERVICE","com.android.server.compat.PlatformCompat.putAllOverridesOnReleaseBuilds(Lcom/android/internal/compat/CompatibilityOverridesByPackageConfig;)V","Lcom/android/server/compat/PlatformCompat","","SYS_OR_SIG"
"SERVICE","com.android.server.compat.PlatformCompat.putOverridesOnReleaseBuilds(Lcom/android/internal/compat/CompatibilityOverrideConfig;Ljava/lang/String;)V","Lcom/android/server/compat/PlatformCompat","","SYS_OR_SIG"
"SERVICE","com.android.server.compat.PlatformCompat.removeAllOverridesOnReleaseBuilds(Lcom/android/internal/compat/CompatibilityOverridesToRemoveByPackageConfig;)V","Lcom/android/server/compat/PlatformCompat","","SYS_OR_SIG"
"SERVICE","com.android.server.compat.PlatformCompat.removeOverridesOnReleaseBuilds(Lcom/android/internal/compat/CompatibilityOverridesToRemoveConfig;Ljava/lang/String;)V","Lcom/android/server/compat/PlatformCompat","","SYS_OR_SIG"
"SERVICE","com.android.server.compat.PlatformCompat.reportChange(JLandroid/content/pm/ApplicationInfo;)V","Lcom/android/server/compat/PlatformCompat","","SYS_OR_SIG"
"SERVICE","com.android.server.compat.PlatformCompat.reportChangeByPackageName(JLjava/lang/String;I)V","Lcom/android/server/compat/PlatformCompat","","SYS_OR_SIG"
"SERVICE","com.android.server.compat.PlatformCompat.reportChangeByUid(JI)V","Lcom/android/server/compat/PlatformCompat","","SYS_OR_SIG"
"SERVICE","com.android.server.compat.PlatformCompat.setOverrides(Lcom/android/internal/compat/CompatibilityChangeConfig;Ljava/lang/String;)V","Lcom/android/server/compat/PlatformCompat","","SYS_OR_SIG"
"SERVICE","com.android.server.compat.PlatformCompat.setOverridesForTest(Lcom/android/internal/compat/CompatibilityChangeConfig;Ljava/lang/String;)V","Lcom/android/server/compat/PlatformCompat","","SYS_OR_SIG"
"SERVICE","com.android.server.inputmethod.InputMethodManagerService.addClient(Lcom/android/internal/view/IInputMethodClient;Lcom/android/internal/view/IInputContext;I)V","Lcom/android/server/inputmethod/InputMethodManagerService","","NONE"
"SERVICE","com.android.server.inputmethod.InputMethodManagerService.getAwareLockedInputMethodList(II)Ljava/util/List;","Lcom/android/server/inputmethod/InputMethodManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.inputmethod.InputMethodManagerService.getCurrentInputMethodSubtype()Landroid/view/inputmethod/InputMethodSubtype;","Lcom/android/server/inputmethod/InputMethodManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.inputmethod.InputMethodManagerService.getEnabledInputMethodList(I)Ljava/util/List;","Lcom/android/server/inputmethod/InputMethodManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.inputmethod.InputMethodManagerService.getEnabledInputMethodSubtypeList(Ljava/lang/String;Z)Ljava/util/List;","Lcom/android/server/inputmethod/InputMethodManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.inputmethod.InputMethodManagerService.getInputMethodList(I)Ljava/util/List;","Lcom/android/server/inputmethod/InputMethodManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.inputmethod.InputMethodManagerService.getInputMethodWindowVisibleHeight(Lcom/android/internal/view/IInputMethodClient;)I","Lcom/android/server/inputmethod/InputMethodManagerService","","NONE"
"SERVICE","com.android.server.inputmethod.InputMethodManagerService.getLastInputMethodSubtype()Landroid/view/inputmethod/InputMethodSubtype;","Lcom/android/server/inputmethod/InputMethodManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.inputmethod.InputMethodManagerService.hideSoftInput(Lcom/android/internal/view/IInputMethodClient;Landroid/os/IBinder;ILandroid/os/ResultReceiver;I)Z","Lcom/android/server/inputmethod/InputMethodManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.inputmethod.InputMethodManagerService.isImeTraceEnabled()Z","Lcom/android/server/inputmethod/InputMethodManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.inputmethod.InputMethodManagerService.isInputMethodPickerShownForTest()Z","Lcom/android/server/inputmethod/InputMethodManagerService","","NONE"
"SERVICE","com.android.server.inputmethod.InputMethodManagerService.removeImeSurface()V","Lcom/android/server/inputmethod/InputMethodManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.inputmethod.InputMethodManagerService.removeImeSurfaceFromWindowAsync(Landroid/os/IBinder;)V","Lcom/android/server/inputmethod/InputMethodManagerService","","NONE"
"SERVICE","com.android.server.inputmethod.InputMethodManagerService.reportPerceptibleAsync(Landroid/os/IBinder;Z)V","Lcom/android/server/inputmethod/InputMethodManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.inputmethod.InputMethodManagerService.reportVirtualDisplayGeometryAsync(Lcom/android/internal/view/IInputMethodClient;I[F)V","Lcom/android/server/inputmethod/InputMethodManagerService","","NONE"
"SERVICE","com.android.server.inputmethod.InputMethodManagerService.setAdditionalInputMethodSubtypes(Ljava/lang/String;[Landroid/view/inputmethod/InputMethodSubtype;)V","Lcom/android/server/inputmethod/InputMethodManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.inputmethod.InputMethodManagerService.showInputMethodAndSubtypeEnablerFromClient(Lcom/android/internal/view/IInputMethodClient;Ljava/lang/String;)V","Lcom/android/server/inputmethod/InputMethodManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.inputmethod.InputMethodManagerService.showInputMethodPickerFromClient(Lcom/android/internal/view/IInputMethodClient;I)V","Lcom/android/server/inputmethod/InputMethodManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.inputmethod.InputMethodManagerService.showInputMethodPickerFromSystem(Lcom/android/internal/view/IInputMethodClient;II)V","Lcom/android/server/inputmethod/InputMethodManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.inputmethod.InputMethodManagerService.showSoftInput(Lcom/android/internal/view/IInputMethodClient;Landroid/os/IBinder;ILandroid/os/ResultReceiver;I)Z","Lcom/android/server/inputmethod/InputMethodManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.inputmethod.InputMethodManagerService.startImeTrace()V","Lcom/android/server/inputmethod/InputMethodManagerService","","SYS_OR_SIG"
"SERVICE","com.android.server.inputmethod.InputMethodManagerService.startInputOrWindowGainedFocus(ILcom/android/internal/view/IInputMethodClient;Landroid/os/IBinder;IIILandroid/view/inputmethod/EditorInfo;Lcom/android/internal/view/IInputContext;Lcom/android/internal/inputmethod/IRemoteAccessibilityInputConnection;ILandroid/window/ImeOnBackInvokedDispatcher;)Lcom/android/internal/inputmethod/InputBindResult;","Lcom/android/server/inputmethod/InputMethodManagerService","","SYS_OR_SIG"
